2024-08-30 14:54:05,820 [trainer.py] => config: ./exps/podnet.json
2024-08-30 14:54:05,820 [trainer.py] => prefix: reproduce
2024-08-30 14:54:05,820 [trainer.py] => dataset: hrrp9
2024-08-30 14:54:05,820 [trainer.py] => memory_size: 500
2024-08-30 14:54:05,820 [trainer.py] => memory_per_class: 20
2024-08-30 14:54:05,820 [trainer.py] => fixed_memory: False
2024-08-30 14:54:05,820 [trainer.py] => shuffle: True
2024-08-30 14:54:05,820 [trainer.py] => init_cls: 5
2024-08-30 14:54:05,820 [trainer.py] => increment: 2
2024-08-30 14:54:05,820 [trainer.py] => model_name: podnet
2024-08-30 14:54:05,820 [trainer.py] => convnet_type: resnet18
2024-08-30 14:54:05,820 [trainer.py] => init_train: True
2024-08-30 14:54:05,820 [trainer.py] => convnet_path: checkpoints/init_train/resnet18_42503.pth
2024-08-30 14:54:05,820 [trainer.py] => fc_path: checkpoints/init_train/fc_42503.pth
2024-08-30 14:54:05,820 [trainer.py] => device: [device(type='cuda', index=6)]
2024-08-30 14:54:05,820 [trainer.py] => seed: 1993
2024-08-30 14:54:06,299 [data_manager.py] => [4, 2, 5, 0, 3, 6, 7, 8, 1]
2024-08-30 14:54:06,399 [trainer.py] => All params: 3843904
2024-08-30 14:54:06,400 [trainer.py] => Trainable params: 3843904
2024-08-30 14:54:06,400 [podnet.py] => Learning on 0-5
2024-08-30 14:54:06,436 [podnet.py] => Adaptive factor: 0
2024-08-30 14:54:09,796 [podnet.py] => Task 0, Epoch 1/150 (LR 0.09999) => LSC_loss 1.56, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 41.02, Test_acc 43.47
2024-08-30 14:54:12,278 [podnet.py] => Task 0, Epoch 2/150 (LR 0.09996) => LSC_loss 1.11, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 60.33, Test_acc 39.37
2024-08-30 14:54:14,150 [podnet.py] => Task 0, Epoch 3/150 (LR 0.09990) => LSC_loss 0.73, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 76.79, Test_acc 51.00
2024-08-30 14:54:16,942 [podnet.py] => Task 0, Epoch 4/150 (LR 0.09982) => LSC_loss 0.50, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 84.56, Test_acc 58.00
2024-08-30 14:54:18,605 [podnet.py] => Task 0, Epoch 5/150 (LR 0.09973) => LSC_loss 0.33, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 90.45, Test_acc 64.33
2024-08-30 14:54:20,329 [podnet.py] => Task 0, Epoch 6/150 (LR 0.09961) => LSC_loss 0.26, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 92.10, Test_acc 68.70
2024-08-30 14:54:22,674 [podnet.py] => Task 0, Epoch 7/150 (LR 0.09946) => LSC_loss 0.23, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 93.42, Test_acc 76.07
2024-08-30 14:54:25,186 [podnet.py] => Task 0, Epoch 8/150 (LR 0.09930) => LSC_loss 0.16, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 95.45, Test_acc 70.30
2024-08-30 14:54:27,244 [podnet.py] => Task 0, Epoch 9/150 (LR 0.09911) => LSC_loss 0.17, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 94.96, Test_acc 74.53
2024-08-30 14:54:29,511 [podnet.py] => Task 0, Epoch 10/150 (LR 0.09891) => LSC_loss 0.10, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 96.95, Test_acc 76.40
2024-08-30 14:54:32,296 [podnet.py] => Task 0, Epoch 11/150 (LR 0.09868) => LSC_loss 0.07, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 98.01, Test_acc 80.87
